,LAT_GIN,LON_GIN,HGT_RADR,CH4
2012-04-03 15:29:46,56.60704803466797,1.187284231185913,1176.37548828125,1889.83
2012-04-03 15:29:47,56.60792541503906,1.1863813400268555,1171.11767578125,1887.94
2012-04-03 15:29:48,56.608802795410156,1.1854767799377441,1165.097900390625,1888.45
2012-04-03 15:29:49,56.60968780517578,1.1845715045928955,1160.182861328125,1885.45
2012-04-03 15:29:50,56.610565185546875,1.1836661100387573,1153.363037109375,1888.93
2012-04-03 15:29:51,56.6114501953125,1.1827646493911743,1146.428955078125,1886.24
2012-04-03 15:29:52,56.612335205078125,1.1818699836730957,1139.075439453125,1886.56
2012-04-03 15:29:53,56.613224029541016,1.1809848546981812,1132.9033203125,1887.82
2012-04-03 15:29:54,56.61412048339844,1.1801121234893799,1126.502685546875,1887.23
2012-04-03 15:29:55,56.615013122558594,1.1792526245117188,1120.177978515625,1884.49
2012-04-03 15:29:56,56.615909576416016,1.1784058809280396,1113.624755859375,1887.02
2012-04-03 15:29:57,56.61681365966797,1.1775702238082886,1107.300048828125,1887.39
2012-04-03 15:29:58,56.617713928222656,1.1767436265945435,1100.556396484375,1886.87
2012-04-03 15:29:59,56.618614196777344,1.1759254932403564,1094.46044921875,1886.8
2012-04-03 15:30:00,56.61952590942383,1.175115942955017,1088.440673828125,1886.64
2012-04-03 15:30:01,56.62042999267578,1.1743128299713135,1083.030517578125,1885.14
2012-04-03 15:30:02,56.621337890625,1.1735150814056396,1076.820068359375,1884.39
2012-04-03 15:30:03,56.622249603271484,1.1727213859558105,1070.68603515625,1886.89
2012-04-03 15:30:04,56.62316131591797,1.1719318628311157,1064.1328125,1885.29
2012-04-03 15:30:05,56.62406921386719,1.1711453199386597,1057.65576171875,1888.93
2012-04-03 15:30:06,56.624977111816406,1.170361042022705,1052.20751953125,1886.08
2012-04-03 15:30:07,56.625892639160156,1.169579029083252,1045.654541015625,1888.36
2012-04-03 15:30:08,56.626800537109375,1.168799638748169,1039.02490234375,1885.94
2012-04-03 15:30:09,56.627716064453125,1.1680231094360352,1032.700439453125,1889.51
2012-04-03 15:30:10,56.628631591796875,1.167246699333191,1026.223388671875,1889.07
2012-04-03 15:30:11,56.629547119140625,1.1664717197418213,1020.24169921875,1888.27
2012-04-03 15:30:12,56.630462646484375,1.1656997203826904,1014.4505615234375,1887.46
2012-04-03 15:30:13,56.631378173828125,1.1649302244186401,1008.3546142578125,1887.86
2012-04-03 15:30:14,56.632293701171875,1.1641621589660645,1002.258544921875,1888.71
2012-04-03 15:30:15,56.633209228515625,1.163395643234253,996.54345703125,1887.97
2012-04-03 15:30:16,56.634124755859375,1.1626323461532593,990.485595703125,1887.23
2012-04-03 15:30:17,56.635040283203125,1.1618704795837402,984.6181640625,1887.98
2012-04-03 15:30:18,56.635955810546875,1.161109209060669,978.8651123046875,1888.61
2012-04-03 15:30:19,56.636871337890625,1.1603474617004395,972.46435546875,1887.6
2012-04-03 15:30:20,56.637794494628906,1.159586787223816,965.6824951171875,1886.13
2012-04-03 15:30:21,56.63871765136719,1.1588292121887207,959.16748046875,1885.85
2012-04-03 15:30:22,56.63963317871094,1.1580755710601807,952.576171875,1887.46
2012-04-03 15:30:23,56.64055252075195,1.1573243141174316,946.0609130859375,1888.09
2012-04-03 15:30:24,56.641475677490234,1.1565744876861572,940.193603515625,1887.01
2012-04-03 15:30:25,56.64238739013672,1.1558260917663574,934.0594482421875,1887.27
2012-04-03 15:30:26,56.643310546875,1.1550792455673218,927.81103515625,1885.76
2012-04-03 15:30:27,56.64423370361328,1.15433669090271,921.7152099609375,1887.0
2012-04-03 15:30:28,56.6451530456543,1.153596043586731,915.7333984375,1887.17
2012-04-03 15:30:29,56.64607238769531,1.1528534889221191,909.4468994140625,1890.21
2012-04-03 15:30:30,56.646995544433594,1.1521110534667969,902.7794189453125,1888.71
2012-04-03 15:30:31,56.647911071777344,1.1513727903366089,896.6072998046875,1887.31
2012-04-03 15:30:32,56.648834228515625,1.1506377458572388,890.3587646484375,1887.61
2012-04-03 15:30:33,56.649749755859375,1.1499050855636597,884.8343505859375,1885.47
2012-04-03 15:30:34,56.650665283203125,1.1491761207580566,879.0430908203125,1884.56
2012-04-03 15:30:35,56.651580810546875,1.148451566696167,872.9852294921875,1887.22
