,HGT_RADR,X,Y
62,34.59479522705078,7496.9788166284,6412.614242900738
63,33.642295837402344,7434.781091169491,6494.904189530267
64,32.72789764404297,7372.583365290149,6578.042486123464
65,31.851600646972656,7310.363987429797,6662.453307665314
66,31.58489990234375,7248.418862302959,6744.743254294053
67,31.47059631347656,7186.639732096594,6828.30572587066
68,32.156394958496094,7124.788429607504,6912.716547412512
69,32.499298095703125,7062.807217331941,6995.854844006497
70,31.965892791748047,7000.696095270885,7077.720615651823
71,32.08019256591797,6938.628275944949,7161.283087229221
72,31.73729705810547,6876.704799995507,7245.6939087710725
73,31.394397735595703,6814.77410647221,7328.832205365058
74,30.97529983520508,6752.699068797833,7411.970501959042
75,29.984695434570312,6690.429166653743,7496.381323500894
76,29.48939514160156,6628.014920359661,7579.095445112255
77,29.87039566040039,6565.413026785017,7662.233741705453
78,30.479999542236328,6502.854435966017,7744.947863317602
79,29.489398956298828,6440.382451039027,7828.510334894211
80,29.908496856689453,6378.076461084955,7912.072806470818
81,29.832294464111328,6315.864294222729,7995.635278047425
82,29.984695434570312,6253.659344191974,8079.197749624032
83,29.67989730834961,6191.34613597499,8162.336046218016
84,29.18459701538086,6128.996841462216,8245.05016782859
85,28.765499114990234,6066.625895034405,8328.612639405985
86,29.1083984375,6004.016781026146,8412.175110982593
87,28.99409866333008,5941.263322893965,8495.313407575788
88,29.03219985961914,5878.4016065842825,8579.300054135807
89,29.29889678955078,5815.568758691348,8662.014175747168
90,27.92729949951172,5752.779213597434,8745.576647323776
91,28.72739791870117,5690.011319739431,8828.714943917761
92,29.032196044921875,5627.236208364577,8911.853240511746
93,27.889198303222656,5564.453879476338,8997.112412018841
94,28.04159545898437,5501.657115888973,9079.826533630205
95,28.270198822021484,5438.968609823893,9164.237355171266
96,27.889198303222656,5376.345058150382,9248.224001731285
97,29.717998504638672,5313.70707178992,9331.786473307893
98,30.02280044555664,5251.047433556498,9415.77311986712
99,29.032196044921875,5188.23623404355,9500.183941408972
100,29.298900604248047,5125.32399357881,9585.018937933448
101,29.22269821166992,5062.375666870021,9669.42975947451
102,28.384498596191406,4999.412905488933,9752.568056070075
103,29.75609970092773,4936.558401661694,9838.675577541626
104,30.0989990234375,4873.74720068699,9923.086399083477
105,31.584896087646484,4810.827741586689,10007.497220625328
106,32.7659912109375,4747.908282207989,10091.908042167182
107,33.489898681640625,4685.16203510729,10177.5913886569
108,34.06139373779297,4622.329181460196,10262.426385181374
109,33.45179748535156,4559.438590028299,10347.261381705848
110,36.004493713378906,4496.5479983327805,10431.248028264288
111,36.956993103027344,4433.592451668916,10517.355549737418
112,36.995094299316406,4370.535864090311,10601.766371279271
113,36.42359161376953,4307.587534105845,10686.177192821122
114,37.52848815917969,4244.668072631498,10770.588014363762
115,38.7095947265625,4181.726959341715,10856.271360852692
116,38.32859802246094,4118.742542670004,10941.106357377166
117,38.25238800048828,4055.649867909628,11025.94135390164
118,38.25239562988281,3992.16024746242,11109.928000461661
119,37.07129669189453,3928.3386360380364,11196.883871898455
120,35.62348937988281,3864.437635289036,11281.718868422138
121,35.92829895019531,3800.4067248876636,11366.978039929238
122,34.93769073486328,3735.9283484711004,11450.964686489257
123,34.25189208984375,3671.038591989226,11536.223857996352
124,35.01390075683594,3605.9034508156146,11621.058854520825
125,34.70909881591797,3540.6239656144817,11706.318026027924
126,33.642295837402344,3475.171267627541,11790.304672587152
127,33.45179748535156,3409.509270905934,11875.563844094251
128,34.328094482421875,3343.775102066785,11959.126315670854
129,34.21379852294922,3278.18527682222,12043.537137212708
130,34.09949493408203,3212.7542295583607,12129.644658685049
131,34.55669403076172,3147.402571187113,12214.903830192145
132,33.985198974609375,3081.9931750965347,12299.73882671662
133,33.90899658203125,3016.590996003585,12385.42217320634
134,79.400390625,2330.358873880541,12329.855250482018
135,78.37168884277344,2384.5383234362816,12234.840054375398
136,77.72398376464844,2438.7033385086065,12138.97650830274
137,76.4285888671875,2492.687923713165,12043.112962230087
138,76.085693359375,2546.470427477128,11948.097766122673
139,74.63787841796875,2600.101370132932,11853.082570015265
140,74.59979248046875,2653.515796964879,11757.219023942607
141,72.96148681640625,2706.7642283053588,11661.779652851785
142,73.60919189453125,2759.911618867292,11566.340281762541
143,72.19947814941406,2813.0517921248315,11471.32508565513
144,71.85658264160156,2866.34352626513,11376.30988954772
145,72.16139221191406,2919.923947902691,11280.446343475065
146,71.17079162597656,2973.684799177445,11186.279497332896
147,70.98028564453125,3027.7992926548604,11091.68847620811
148,69.98968505859375,3082.1880392361195,10997.097455083322
149,70.06590270996094,3136.83660453625,10902.930608941153
150,69.60868835449219,3191.694468218687,10808.763762798986
151,69.1514892578125,3246.6461552346213,10715.021091639443
152,68.84669494628906,3301.7999234351173,10621.278420480689
153,68.08470153808594,3357.1052524842758,10527.959924302979
154,67.55128479003906,3412.583793949167,10433.79307816081
155,66.75119018554688,3468.062335260509,10340.898756966511
156,67.28459167480469,3523.418184182399,10248.004435771423
157,69.11338806152344,3578.3698702963547,10155.534289560537
158,71.55178833007812,3633.097823357407,10062.639968366237
159,74.67597961425781,3687.840210639672,9970.59399713718
160,77.26678466796875,3742.5537289999234,9879.396375873372
161,79.74330139160156,3796.9857767826793,9788.198754609562
162,82.10548400878906,3851.2446118392336,9696.576958363132
163,83.97238159179688,3905.5106639200776,9606.227687065355
164,86.25839233398438,3959.6612407923535,9515.45424078338
165,87.36329650878906,4013.7685143548692,9425.104969484813
166,87.09658813476562,4067.9263080755004,9333.483173238383
167,87.0203857421875,4122.4738298795455,9244.406426887685
168,86.14408874511719,4177.396645380944,9153.632980606497
169,84.27719116210938,4232.442152926633,9063.283709308722
170,82.4102783203125,4287.480443094974,8973.782787974613
171,80.23858642578125,4342.4826471241595,8883.009341693425
172,78.90509033203125,4397.463199391805,8793.084245377482
173,77.26678466796875,4452.530357742851,8703.15914906154
174,77.0762939453125,4507.561429947637,8612.385702781141
175,76.61909484863281,4562.578067573354,8522.46060646362
176,77.26679992675781,4617.652442515049,8431.68716018322
177,77.03819274902344,4672.596907837316,8342.610413832525
178,76.61907958984375,4727.512504194703,8253.533667481826
179,76.80958557128906,4782.399231585066,8163.608571165096
180,75.66659545898438,4837.34369628183,8074.531824815186
181,75.39988708496094,4892.461373315356,7984.606728499243
182,74.14259338378906,4947.72339392293,7894.6816321833
183,73.83779907226562,5003.180278427072,7805.604885832604
184,74.06639099121094,5058.947501855071,7715.67978951666
185,72.50428771972656,5114.851851653132,7626.603043165172
186,72.38998413085938,5170.669594944177,7538.79882176313
187,71.78038024902344,5226.285256696109,7450.146250395055
188,73.34249877929688,5281.706054098358,7360.221154079114
189,73.57109069824219,5336.910335582851,7272.8411076589055
190,75.01889038085938,5391.991924611145,7183.340186326374
191,75.85708618164062,5447.022993075255,7094.68761495751
192,76.39048767089844,5501.953020648607,7006.459218572055
193,76.73338317871094,5556.652097924015,6918.654997168435
194,77.07627868652344,5610.968663929052,6829.154075835905
195,77.57159423828125,5665.169754665499,6740.925679450453
196,78.21928405761719,5719.4935373739,6652.273108082378
197,77.60969543457031,5773.70906199907,6563.620536714301
198,77.91448974609375,5827.54929254485,6475.392140328848
199,76.69529724121094,5880.970925879854,6386.31539397894
200,76.65719604492188,5934.0822198425885,6298.086997593488
201,75.55229187011719,5986.897608813074,6209.0102512412095
202,75.70469665527344,6039.5109162493345,6119.933504891301
203,75.01889038085938,6092.030399985521,6030.008408575359
204,74.67597961425781,6144.535449098364,5941.3558372064945
205,73.57109069824219,6197.018846397105,5851.854915873963
206,72.99958801269531,6249.422854369573,5762.353994540643
207,71.51368713378906,6301.9423371113535,5672.853073206533
208,70.59928894042969,6354.649466505918,5584.200501839248
209,69.7991943359375,6407.529808171001,5493.851230540682
210,68.96099853515625,6460.503973026682,5404.350309207362
211,68.38949584960938,6513.644132955562,5314.849387874042
212,68.69429016113281,6566.957505141523,5225.772641523345
213,68.88479614257812,6620.321397374439,5136.6958951726465
214,69.49440002441406,6673.605900258224,5047.61914882116
215,70.06588745117188,6727.034746634404,4956.8457025407615
216,70.56118774414062,6780.665674005943,4867.768956190062
217,69.64678955078125,6834.347121411139,4778.692209839365
218,70.33259582519531,6888.230649802341,4688.767113522633
219,71.01838684082031,6942.424516998695,4599.690367172725
220,71.09458923339844,6996.784379227295,4509.765270856783
221,71.66609191894531,7051.288584918352,4419.840174540839
222,70.67549133300781,7105.987654384381,4330.763428190142
223,70.56118774414062,7160.758895421141,4240.8383318742
224,70.33258056640625,7215.421878322259,4150.4890605756345
225,70.63739013671875,7270.041557779825,4060.1397892770706
226,70.4849853515625,7324.870535373081,3969.3663429958824
227,70.52308654785156,7379.901593908012,3879.0170716973175
228,69.38008117675781,7434.903783364474,3788.6678003987518
229,70.14208984375,7489.927624055843,3697.8943541175654
230,70.75169372558594,7544.929812852174,3606.696732852965
231,72.65669250488281,7599.99695600515,3516.3474615551904
232,73.95208740234375,7655.309483205241,3425.574015273213
233,75.01889038085938,7710.75913662962,3335.224743974648
234,76.085693359375,7766.078880329342,3244.4512976942506
235,77.95259094238281,7821.348103368239,3153.2536764304414
236,78.82890319824219,7876.566805744811,3062.4802301492537
237,80.92439270019531,7931.69890151987,2972.130958850689
238,81.57209777832031,7986.80934538004,2880.933337586879
239,82.10549926757812,8041.927006073074,2790.159891305692
240,82.18168640136719,8097.340571092288,2699.3864450245046
241,82.56269836425781,8152.992302930593,2609.0371737251494
242,82.48649597167969,8208.781160958522,2516.991202496095
243,82.29598999023438,8265.039135784415,2427.0661061809424
244,82.21978759765625,8321.831182081005,2336.292659899755
245,81.07679748535156,8379.063476401556,2245.095038635946
246,80.42909240722656,8436.822624979333,2153.897417372136
247,79.66708374023438,8494.957066872259,2063.9723210561933
248,78.94317626953125,8553.3874130124,1972.7746997923837
249,77.80018615722656,8612.164183698982,1882.4254284938186
250,76.54287719726562,8671.186338304913,1790.8036322473868
251,74.4473876953125,8730.316750271833,1699.1818360009545
252,73.38059997558594,8789.439944605767,1607.5600397545227
253,70.75169372558594,8848.765219718898,1515.0898935428459
254,69.79917907714844,8908.242055296876,1423.4680972964138
255,69.11338806152344,8967.91375445279,1330.9979510847368
256,153.58108520507812,12319.04031834398,1363.235249764037
257,156.66717529296875,12257.723132504356,1452.7361710973573
258,156.97195434570312,12196.535855285225,1543.0854423959222
259,158.80078125,12135.341360215527,1632.1621887466201
260,160.21047973632812,12073.923131803398,1722.0872850625626
261,161.88690185546875,12012.476033992525,1811.1640314124704
262,162.91558837890625,11951.194930735059,1901.9374776944476
263,163.02987670898438,11890.022084572522,1991.8625740103898
264,163.410888671875,11828.849237759572,2080.9393203610884
265,163.52517700195312,11767.517612261467,2170.8644166770305
266,163.90615844726562,11706.027208076484,2259.941163028519
267,163.1060791015625,11644.471848591202,2350.2904343262935
268,162.4964599609375,11582.707190131357,2439.7913556596136
269,162.03927612304688,11520.776535796951,2528.8681020103118
270,160.820068359375,11458.824229264848,2619.217373308877
271,160.32476806640625,11396.756447145784,2707.8699446769515
272,159.02935791015625,11334.515451967021,2797.795040992895
273,158.76266479492188,11272.04350625352,2888.5684872740812
274,157.96258544921875,11209.65094892345,2978.0694086074022
275,157.96255493164062,11147.301694061318,3067.994504923345
276,157.08627319335938,11085.075130700105,3159.1921261871544
277,156.20999145507812,11023.000127584843,3248.693047520474
278,156.857666015625,10961.177725306843,3338.618143836417
279,155.71469116210938,10899.51410047743,3430.6641150654714
280,155.486083984375,10838.045339028024,3520.165036398792
281,155.90518188476562,10776.836395630291,3611.3626576626007
282,154.38119506835938,10715.764578153547,3702.984453909034
283,155.18130493164062,10654.786583495857,3793.757900190221
284,157.27676391601562,10593.758067964494,3884.531346471408
285,158.03875732421875,10532.642945636324,3975.7289677352182
286,159.29605102539062,10471.578343028597,4066.9265889990274
287,160.743896484375,10410.600346071753,4157.700035280215
288,162.30599975585938,10349.557393882234,4248.897656544024
289,163.18228149414062,10288.5072239437,4340.519452790457
290,162.19168090820312,10227.442619073952,4431.292899071645
291,160.820068359375,10166.23366993865,4522.490520335454
292,159.7532958984375,10104.916462464544,4614.112316581885
293,157.01007080078125,10043.512648208653,4706.582462793563
294,154.95266723632812,9982.036661543218,4797.355909073961
295,153.00958251953125,9920.423547798699,4888.977705321182
296,149.92349243164062,9858.759913203596,4981.023676550236
297,148.66619873046875,9797.110712432082,5072.645472795879
298,145.80868530273438,9735.410990815313,5165.115619008345
299,144.894287109375,9673.747354586363,5257.585765220022
300,144.17037963867188,9612.170324051533,5350.055911431699
301,142.53207397460938,9550.708767960663,5442.526057643376
302,142.9130859375,9489.427640995043,5534.147853890598
303,143.21786499023438,9428.254771301026,5626.6180001014845
304,143.9417724609375,9367.11076983619,5718.239796347916
305,144.66567993164062,9305.98120223202,5810.285767576971
306,145.69439697265625,9244.84441693318,5902.755913788647
307,145.69439697265625,9183.72206550205,5995.226060000325
308,147.44696044921875,9122.63579950172,6086.847856246757
309,147.1802978515625,9061.491795511589,6178.469652493189
310,147.67559814453125,9000.304487906767,6270.515623722244
311,149.27578735351562,8939.016139196387,6362.5615949512985
312,149.39007568359375,8877.670052501613,6454.183391197731
313,148.47567749023438,8816.287879384688,6545.805187444162
314,148.58999633789062,8754.76857923275,6637.002808707971
315,148.97097778320312,8693.162672354041,6729.472954919649
316,147.63748168945312,8631.39076969374,6819.822226218212
317,147.67556762695312,8569.424002503503,6911.444022464644
318,147.52316284179688,8507.630447321171,7003.4899936937
319,146.30398559570312,8446.010104154211,7095.535964922755
320,145.65628051757812,8384.498018325681,7187.157761169976
321,144.77996826171875,8323.115841403047,7279.627907380863
322,144.5513916015625,8261.928528077899,7371.673878609918
323,144.36087036132812,8201.073204916815,7463.719849838181
324,144.24658203125,8140.405528183136,7557.038346015893
325,144.24655151367188,8079.911063509392,7649.508492227569
326,143.78936767578125,8019.763023401672,7742.40281342187
327,143.598876953125,7959.8748016203435,7836.145484581413
328,144.43707275390625,7900.073185672469,7929.463980758334
329,146.41827392578125,7840.293220874448,8021.509951987388
330,147.71368408203125,7780.657599420122,8115.2526231461425
331,148.62808227539062,7721.101366626135,8207.72276935861
332,150.22830200195312,7661.617305309424,8299.344565604253
333,151.29507446289062,7602.183763911086,8392.663061781963
334,151.1807861328125,7542.743004932363,8484.709033011019
335,152.74285888671875,7483.316679939882,8576.755004239281
336,153.77157592773438,7423.818182681613,8669.225150451748
337,153.08578491210938,7363.994911579365,8760.846946697391
338,154.87649536132812,7303.760260373514,8852.468742944611
339,156.28619384765625,7243.417350958962,8944.514714173667
340,156.24807739257812,7183.218784921553,9036.136510419308
341,156.781494140625,7123.0274356918135,9127.33413168391
342,158.53408813476562,7062.951561096436,9218.955927930341
343,159.60089111328125,7003.048898646903,9310.577724175984
344,160.09619140625,6943.095715511835,9402.199520423204
345,161.65829467773438,6883.055925751708,9492.54879172177
346,162.38217163085938,6822.763534034865,9583.322238002958
347,164.21099853515625,6762.1535856639375,9674.519859266768
348,165.27777099609375,6701.189994694023,9763.596605617466
349,165.16348266601562,6639.73563453997,9853.52170193262
350,164.89675903320312,6577.7111161220755,9942.598448283317
351,162.87750244140625,6514.921575340882,10032.099369617426
352,161.31539916992188,6451.439184072835,10119.903591020255
353,161.505859375,6387.437154838068,10208.980337370953
354,160.36285400390625,6323.146437670958,10297.63290873824
355,159.67706298828125,6258.682507590858,10385.861305124485
356,158.95318603515625,6194.218577130572,10474.51387649256
357,158.153076171875,6129.848469749383,10561.893922912766
358,157.73397827148438,6065.478361996921,10651.394844246086
359,156.70529174804688,6001.086602310214,10739.62324063154
360,157.35296630859375,5936.579367235836,10828.275811999618
361,156.78146362304688,5871.999959909984,10916.50420838507
362,154.95266723632812,5807.196819364768,11005.580954735768
363,155.25747680664062,5742.054470574583,11092.961001155976
364,155.60040283203125,5676.753343266782,11181.18939754143
365,155.06695556640625,5611.589342199839,11269.417793926881
366,154.152587890625,5546.47586110921,11358.49454027758
367,153.5048828125,5481.32629372848,11446.72293666303
368,153.73348999023438,5416.292201036607,11535.37550803111
369,154.30496215820312,5351.517926826301,11623.179729433938
370,154.38116455078125,5287.097294567521,11712.256475784636
371,155.98138427734375,5223.088041784747,11801.333222134544
372,156.819580078125,5159.273652804375,11889.56161852079
373,157.92446899414062,5095.437611948427,11978.638364872275
374,159.37228393554688,5031.652091115603,12067.290936239562
375,159.67709350585938,4967.945959068627,12155.943507607637
376,159.10556030273438,4904.384170518675,12245.020253958333
377,158.8388671875,4840.836816058326,12334.521175291655
378,230.27639770507807,2956.977003419417,12356.154099405396
379,229.9715576171875,3017.0961993299047,12265.380653124208
380,229.32388305664065,3077.063834083502,12173.758856877776
381,228.33328247070312,3137.0314686753495,12082.137060631345
382,227.2664794921875,3197.107360957047,11990.939439367534
383,225.47576904296875,3257.3997687789692,11899.741818103723
384,224.52328491210935,3317.8798233749626,11808.968371822537
385,223.2659912109375,3378.38874655457,11718.61910052397
386,221.58956909179688,3438.926538314279,11628.269829225406
387,220.44659423828125,3499.543718982103,11537.496382944219
388,219.72268676757807,3560.124813511009,11447.9954616109
389,218.96066284179688,3620.4821749538187,11356.79784034709
390,218.80828857421875,3680.514762647467,11267.721093996392
391,218.16058349609372,3740.265879732617,11176.947647714414
392,217.93197631835935,3799.764394969266,11087.870901364508
393,218.23675537109372,3858.9525708362567,10997.945805048563
394,219.15118408203125,3917.924230804245,10909.293233681281
395,220.86566162109372,3976.8958905730647,10819.792312347168
396,221.78009033203125,4035.932504849691,10730.291391013849
397,222.3134765625,4094.918598590898,10641.638819646565
398,222.27536010742188,4153.731479565136,10552.562073294284
399,222.0467834472656,4212.385582151113,10464.757851892246
400,222.42779541015625,4270.888123537483,10376.105280524169
401,221.2847900390625,4329.152497444558,10287.028534172681
402,220.14178466796875,4387.070446024436,10199.648487752473
403,218.50347900390625,4444.72135836611,10110.571741402564
404,217.16998291015625,4502.0619313309935,10021.494995051866
405,215.72219848632807,4559.034427401761,9933.266598666414
406,214.388671875,4615.747104425858,9843.765677333884
407,215.4173583984375,4672.315437438856,9755.113105965018
408,215.9126892089844,4728.645602973975,9666.884709579566
409,216.44607543945312,4784.622125996994,9579.080488175943
410,216.86520385742188,4840.273875267958,9489.579566843415
411,216.97946166992188,4895.752411769589,9401.351170457963
412,218.1224670410156,4950.942260468434,9312.698599089887
413,219.60836791992188,5005.836204175941,9224.04602772181
414,220.97998046875,5060.5352835463,9135.817631336356
415,221.47528076171875,5115.133322042698,9045.892535020414
416,221.81817626953125,5169.69527436896,8957.664138634962
417,221.9705810546875,5224.235574902006,8869.011567266885
418,222.38967895507807,5278.732572071574,8779.510645933566
419,223.49459838867188,5333.287306526822,8690.43389958287
420,223.76129150390625,5387.820389182068,8601.781328214001
421,223.8755798339844,5442.201910627935,8511.432056916228
422,224.94235229492188,5496.32361302509,8421.931135582909
423,225.36148071289065,5550.236016699192,8333.27856421404
424,226.23779296875,5603.866949758731,8244.625992846757
425,226.99978637695312,5657.295801285945,8154.276721548191
426,227.76177978515625,5710.630829118327,8064.775800214869
427,227.9141845703125,5763.994725469666,7975.2748788815525
428,228.79046630859372,5817.611223198551,7885.77395754823
429,227.3426818847656,5871.343195707573,7796.2730362149105
430,226.73306274414065,5925.132905480843,7705.923764917136
431,225.2471618652344,5978.9587009483685,7616.422843583025
432,223.60888671875,6032.806147729492,7525.649397301839
433,222.38967895507807,6086.718548955035,7435.300126003272
434,220.63705444335935,6140.594863977639,7344.950854704708
435,220.332275390625,6194.557785005681,7254.17740842352
436,219.60836791992188,6248.513488581246,7162.979787160501
437,218.6177978515625,6302.404237192058,7072.206340878524
438,217.51287841796875,6356.316637101491,6981.008719614713
439,217.2842712402344,6410.1640820426555,6889.3869233682835
440,216.25555419921875,6464.0620470327185,6798.1893021044725
441,215.9507751464844,6517.916708616589,6706.991680840662
442,216.369873046875,6571.771369924124,6615.794059576852
443,216.63656616210935,6625.553859067641,6524.596438313043
444,217.85577392578125,6679.329130742513,6433.822992031855
445,218.50347900390625,6733.068316192718,6342.201195785424
446,219.18927001953125,6786.807501358696,6251.427749504236
447,220.25607299804688,6840.618858122049,6160.654303222259
448,220.7132873535156,6894.588992739512,6069.032506976617
449,220.6751708984375,6948.631298946537,5978.259060695431
450,221.627685546875,7002.738559551324,5887.06143943083
451,222.16110229492188,7057.076769879768,5796.287993150433
452,223.15167236328125,7111.51602053826,5705.090371886623
453,222.6182861328125,7165.984139641263,5614.316925605435
454,222.999267578125,7220.553299066979,5522.695129359004
455,222.77069091796875,7275.230715999363,5431.073333112572
456,222.19918823242188,7330.001956058094,5339.875711848762
457,220.97998046875,7384.8453676751915,5248.678090584953
458,219.72268676757807,7439.861991478076,5157.904644304555
459,219.11306762695312,7494.885832139674,5066.2828480573335
460,218.50347900390625,7550.010713099464,4974.66105181169
461,218.0462646484375,7605.55419061658,4883.463430547091
462,217.51287841796875,7661.451309990948,4793.114159248526
463,217.39859008789065,7717.6659852748335,4701.492363002094
464,217.77957153320312,7773.988918017238,4611.14309170432
465,218.50347900390625,7830.3407191496435,4520.793820404964
466,219.11306762695312,7886.829646482498,4430.020374123777
467,220.56085205078125,7943.527871885779,4339.671102826002
468,222.0848693847656,8000.197228165865,4250.1701814918915
469,224.10418701171875,8056.90988719499,4159.396735210705
470,225.2471618652344,8113.730803656069,4070.3199888592167
471,226.73306274414065,8170.768235354262,3979.5465425788193
472,228.180908203125,8227.870621349459,3890.469796228121
473,228.6761779785156,8285.023527263136,3801.3930498774234
474,229.9334716796875,8342.306342150554,3711.467953560691
475,230.39068603515625,8399.726283193386,3622.3912072107833
476,231.11456298828125,8457.427694127637,3532.4661108948403
477,231.53369140625,8515.388923383402,3442.5410145788983
478,231.53369140625,8573.559450643379,3353.4642682282
479,231.07647705078125,8631.874321217796,3263.5391719122567
480,229.9715881347656,8690.477878838028,3174.4624255607696
481,228.5999755859375,8749.290734439704,3083.6889792803727
482,226.923583984375,8808.377842696018,2994.188057947052
483,224.86618041992188,8867.602077050258,2904.687136613732
484,223.11358642578125,8926.869614069772,2814.337865315167
485,221.05618286132807,8986.303145922617,2723.988594016602
486,220.48468017578125,9045.881021042269,2634.06349770066
487,218.46536254882807,9105.559936303325,2542.8658764368497
488,217.39859008789065,9165.332674513857,2452.516605138285
489,216.17935180664065,9225.06932631389,2362.5915088223423
490,216.97946166992188,9284.907018241038,2271.3938875585327
491,217.93197631835935,9344.759144054726,2181.0446162599674
492,218.84637451171875,9404.647355310033,2091.119519944025
493,219.9893798828125,9464.61495511972,2001.1944236272925
494,221.78005981445312,9524.49594819903,1910.8451523295178
495,222.92306518554688,9584.333637663054,1820.9200560135748
496,223.57080078125,9644.286801600627,1731.4191346802552
497,224.78997802734372,9704.189444730282,1641.9182133469346
498,226.88546752929688,9764.027132678468,1552.4172920136143
499,227.9141845703125,9824.088552874335,1463.3405456629162
500,230.08590698242188,9884.30153345192,1373.415449346974
501,289.33135986328125,10546.52880956971,1296.2156025097024
502,288.56939697265625,10485.861152270347,1388.6857487213792
503,288.607421875,10425.22236314732,1480.7317199504337
504,289.02655029296875,10364.670179686202,1572.777691178698
505,289.21710205078125,10304.3922487093,1666.0961873564097
506,289.217041015625,10244.446307709835,1757.7179836036319
507,288.1883544921875,10184.767402031468,1851.036479778973
508,288.3026733398437,10125.57926443334,1943.50662599144
509,287.769287109375,10066.824157447329,2036.8251221683615
510,286.35955810546875,10008.43712641752,2129.719443362661
511,285.6356811523437,9950.403736985012,2223.462114522205
512,286.626220703125,9892.702337604565,2315.932260733882
513,287.35015869140625,9835.304059544305,2408.4024069447682
514,288.2645263671875,9778.288291858476,2501.7209031224797
515,289.94097900390625,9721.489039284095,2594.1910493341566
516,292.37939453125,9664.992908060289,2687.509545511078
517,293.9033203125,9608.698857593154,2779.9796917227554
518,293.3699951171875,9552.426458239039,2873.2981878996766
519,292.87469482421875,9496.197361559358,2966.192509093976
520,291.845947265625,9440.026001930037,3059.086830288275
521,289.44561767578125,9383.96289965849,3151.5569764999514
522,287.6168212890625,9327.863711024473,3243.6029477290062
523,287.35015869140625,9271.396445458939,3336.4972689233055
524,286.74053955078125,9214.712663869963,3427.694890187115
525,286.70245361328125,9157.942275611014,3520.5892113814143
526,286.51190185546875,9101.085280682786,3612.2110076278464
527,284.98797607421875,9044.206633764863,3703.832803874278
528,284.8736572265625,8987.320769232643,3794.6062501554657
529,285.29278564453125,8930.348298035491,3886.2280464018977
530,286.2071533203125,8873.383043601352,3976.577317700463
531,286.511962890625,8816.446657493318,4066.9265889990274
